	chr6_qbl_hap6	1229488	0	1.0	48
	chr6_qbl_hap6	1312511	0	1.0	50
	chr6_qbl_hap6	1349235	1	1.0	48
	chr6_qbl_hap6	1355542	0	2.0	50
	chr6_qbl_hap6	1625122	0	1.0	50
	chr6_qbl_hap6	2093454	0	1.0	50
	chr6_qbl_hap6	2154023	1	5.0	50
	chr6_qbl_hap6	2212691	1	3.0	50
	chr6_qbl_hap6	2259428	0	2.0	50
	chr6_qbl_hap6	2259454	1	4.0	50
	chr6_qbl_hap6	2262427	0	3.0	50
	chr6_qbl_hap6	2262801	0	1.0	50
	chr6_qbl_hap6	2266909	0	3.0	50
	chr6_qbl_hap6	2266926	0	1.0	50
	chr6_qbl_hap6	2268678	1	1.0	50
	chr6_qbl_hap6	2320823	0	1.0	50
	chr6_qbl_hap6	2322294	0	2.0	50
	chr6_qbl_hap6	2324106	0	3.0	50
	chr6_qbl_hap6	2326084	1	2.0	50
	chr6_qbl_hap6	2330776	0	3.0	50
	chr6_qbl_hap6	2331137	0	8.0	50
	chr6_qbl_hap6	2331730	0	1.0	50
	chr6_qbl_hap6	2332603	0	3.0	50
	chr6_qbl_hap6	2332604	0	1.0	50
	chr6_qbl_hap6	2332606	0	9.0	50
	chr6_qbl_hap6	2332615	0	6.0	50
	chr6_qbl_hap6	2332623	0	6.0	50
	chr6_qbl_hap6	2332632	0	1.0	50
	chr6_qbl_hap6	2332639	0	2.0	50
	chr6_qbl_hap6	2332652	1	3.0	50
	chr6_qbl_hap6	2332653	1	2.0	50
	chr6_qbl_hap6	2332654	1	14.0	50
	chr6_qbl_hap6	2332655	1	9.0	50
	chr6_qbl_hap6	2332656	1	4.0	50
	chr6_qbl_hap6	2332657	1	7.0	50
	chr6_qbl_hap6	2332659	1	2.0	50
	chr6_qbl_hap6	2332660	1	11.0	50
	chr6_qbl_hap6	2332661	1	5.0	50
	chr6_qbl_hap6	2332667	1	27.0	50
	chr6_qbl_hap6	2332670	1	6.0	50
	chr6_qbl_hap6	2332671	1	6.0	50
	chr6_qbl_hap6	2332674	1	10.0	50
	chr6_qbl_hap6	2332675	1	12.0	50
