	chr6_mcf_hap5	848486	1	4.0	50
	chr6_mcf_hap5	848677	0	11.0	50
	chr6_mcf_hap5	848684	0	2.0	50
	chr6_mcf_hap5	970655	1	3.0	50
	chr6_mcf_hap5	973525	0	2.0	50
	chr6_mcf_hap5	973553	1	4.0	50
	chr6_mcf_hap5	973566	0	6.0	50
	chr6_mcf_hap5	973570	0	5.0	50
	chr6_mcf_hap5	973576	0	2.0	50
	chr6_mcf_hap5	973583	0	1.0	50
	chr6_mcf_hap5	973602	0	12.0	50
	chr6_mcf_hap5	973604	0	8.0	50
	chr6_mcf_hap5	973657	1	5.0	50
	chr6_mcf_hap5	974707	1	1.0	42
	chr6_mcf_hap5	974963	1	4.0	50
	chr6_mcf_hap5	990635	1	8.0	50
	chr6_mcf_hap5	992343	1	10.0	50
	chr6_mcf_hap5	1013255	1	5.0	50
	chr6_mcf_hap5	1017496	1	2.0	50
	chr6_mcf_hap5	1023069	1	5.0	50
	chr6_mcf_hap5	1032119	1	1.0	50
	chr6_mcf_hap5	1032751	1	6.0	50
	chr6_mcf_hap5	1078314	1	7.0	50
	chr6_mcf_hap5	1306739	0	2.0	50
	chr6_mcf_hap5	1308220	1	4.0	50
	chr6_mcf_hap5	1312871	0	1.0	50
	chr6_mcf_hap5	1314618	1	5.0	50
	chr6_mcf_hap5	1315990	1	4.0	50
	chr6_mcf_hap5	1317693	0	1.0	50
	chr6_mcf_hap5	1318173	1	5.0	50
	chr6_mcf_hap5	1318554	1	1.0	50
	chr6_mcf_hap5	1321751	1	4.0	50
	chr6_mcf_hap5	1323160	0	3.0	50
	chr6_mcf_hap5	1324256	1	6.0	50
	chr6_mcf_hap5	1324970	1	3.0	50
	chr6_mcf_hap5	1325818	1	13.0	50
	chr6_mcf_hap5	1325874	1	1.0	50
	chr6_mcf_hap5	1388647	1	3.0	50
	chr6_mcf_hap5	1392387	1	6.0	50
	chr6_mcf_hap5	1422456	0	6.0	50
	chr6_mcf_hap5	1455694	1	2.0	50
	chr6_mcf_hap5	1747765	0	5.0	50
	chr6_mcf_hap5	1747921	0	1.0	50
	chr6_mcf_hap5	1750420	0	1.0	50
	chr6_mcf_hap5	1755344	1	2.0	50
	chr6_mcf_hap5	1756017	1	1.0	50
	chr6_mcf_hap5	1759942	0	7.0	50
	chr6_mcf_hap5	1760374	0	2.0	50
	chr6_mcf_hap5	1762414	0	3.0	50
	chr6_mcf_hap5	1766652	0	1.0	50
	chr6_mcf_hap5	1768082	0	1.0	50
	chr6_mcf_hap5	2375529	0	4.0	50
	chr6_mcf_hap5	2554237	1	1.0	50
	chr6_mcf_hap5	2617113	0	5.0	50
	chr6_mcf_hap5	2617119	0	3.0	50
	chr6_mcf_hap5	2619099	1	4.0	50
	chr6_mcf_hap5	2664253	0	3.0	50
	chr6_mcf_hap5	2684782	1	2.0	50
	chr6_mcf_hap5	2704459	1	5.0	50
	chr6_mcf_hap5	2704905	0	9.0	50
	chr6_mcf_hap5	2706921	0	1.0	50
	chr6_mcf_hap5	2711432	1	9.0	50
	chr6_mcf_hap5	2814096	0	3.0	50
	chr6_mcf_hap5	2814133	1	5.0	50
	chr6_mcf_hap5	2841381	0	1.0	50
	chr6_mcf_hap5	2841383	0	8.0	50
	chr6_mcf_hap5	2841384	0	7.0	50
	chr6_mcf_hap5	2841385	0	8.0	50
	chr6_mcf_hap5	2841386	0	1.0	50
	chr6_mcf_hap5	2841392	0	11.0	50
	chr6_mcf_hap5	2841396	0	5.0	50
	chr6_mcf_hap5	2841397	0	3.0	50
	chr6_mcf_hap5	2841399	0	3.0	50
	chr6_mcf_hap5	2841404	0	1.0	50
	chr6_mcf_hap5	2841405	0	10.0	50
	chr6_mcf_hap5	2841412	0	1.0	50
	chr6_mcf_hap5	2841413	0	11.0	50
	chr6_mcf_hap5	2841415	0	2.0	50
	chr6_mcf_hap5	2841416	0	13.0	50
	chr6_mcf_hap5	2841418	0	2.0	50
	chr6_mcf_hap5	2841421	0	4.0	50
	chr6_mcf_hap5	2841422	0	5.0	50
	chr6_mcf_hap5	2841427	0	6.0	50
	chr6_mcf_hap5	2841429	0	8.0	50
	chr6_mcf_hap5	2841430	0	4.0	50
	chr6_mcf_hap5	2841434	1	3.0	50
	chr6_mcf_hap5	2841464	1	3.0	50
	chr6_mcf_hap5	2841467	1	4.0	50
	chr6_mcf_hap5	2841471	1	2.0	50
	chr6_mcf_hap5	2841474	1	2.0	50
	chr6_mcf_hap5	2841475	1	2.0	50
	chr6_mcf_hap5	2841476	1	3.0	50
	chr6_mcf_hap5	2841477	1	4.0	50
	chr6_mcf_hap5	2841478	1	2.0	50
	chr6_mcf_hap5	2866769	1	3.0	50
	chr6_mcf_hap5	2877086	0	6.0	50
	chr6_mcf_hap5	2891604	0	1.0	50
	chr6_mcf_hap5	2899140	1	4.0	50
	chr6_mcf_hap5	2899146	1	6.0	50
	chr6_mcf_hap5	2899147	1	1.0	50
	chr6_mcf_hap5	2899155	1	1.0	50
	chr6_mcf_hap5	2899163	1	2.0	50
	chr6_mcf_hap5	2899172	1	4.0	50
	chr6_mcf_hap5	2899173	1	6.0	50
	chr6_mcf_hap5	2899513	0	5.0	50
	chr6_mcf_hap5	2899563	1	7.0	50
	chr6_mcf_hap5	2901755	0	5.0	50
	chr6_mcf_hap5	2914144	0	3.0	50
	chr6_mcf_hap5	2918174	0	1.0	50
	chr6_mcf_hap5	2933122	0	2.0	50
	chr6_mcf_hap5	2933145	0	2.0	50
	chr6_mcf_hap5	2933153	0	2.0	50
	chr6_mcf_hap5	2933158	0	13.0	50
	chr6_mcf_hap5	2933162	0	2.0	50
	chr6_mcf_hap5	2933164	0	1.0	50
	chr6_mcf_hap5	2933183	1	4.0	50
	chr6_mcf_hap5	2933205	1	3.0	50
	chr6_mcf_hap5	2933211	1	1.0	50
	chr6_mcf_hap5	2935686	0	3.0	50
	chr6_mcf_hap5	2945378	1	7.0	50
	chr6_mcf_hap5	4721604	0	5.0	50
	chr6_mcf_hap5	4721605	0	1.0	50
	chr6_mcf_hap5	4721608	0	6.0	50
	chr6_mcf_hap5	4721614	0	1.0	50
	chr6_mcf_hap5	4721616	0	4.0	50
	chr6_mcf_hap5	4721628	0	3.0	50
