	chr6_ssto_hap7	1029127	1	1.0	50
	chr6_ssto_hap7	1061761	1	1.0	50
	chr6_ssto_hap7	1067487	0	1.0	50
	chr6_ssto_hap7	1140403	1	2.0	50
	chr6_ssto_hap7	1147195	1	1.0	50
	chr6_ssto_hap7	1394629	1	1.0	50
	chr6_ssto_hap7	1584649	0	3.0	50
	chr6_ssto_hap7	1595510	0	2.0	50
	chr6_ssto_hap7	1667236	0	2.0	50
	chr6_ssto_hap7	1764479	1	4.0	50
	chr6_ssto_hap7	1769622	1	1.0	50
	chr6_ssto_hap7	1770565	0	3.0	50
	chr6_ssto_hap7	1770790	0	1.0	50
	chr6_ssto_hap7	1770950	0	4.0	50
	chr6_ssto_hap7	1771058	1	4.0	50
	chr6_ssto_hap7	1771232	1	3.0	50
	chr6_ssto_hap7	1771546	0	1.0	50
	chr6_ssto_hap7	1781570	1	4.0	50
	chr6_ssto_hap7	1781797	1	1.0	50
	chr6_ssto_hap7	1782952	1	7.0	50
	chr6_ssto_hap7	2317721	0	3.0	50
	chr6_ssto_hap7	2317743	0	1.0	50
	chr6_ssto_hap7	2366911	1	1.0	50
	chr6_ssto_hap7	2370940	1	1.0	50
	chr6_ssto_hap7	2375732	1	4.0	50
	chr6_ssto_hap7	2379950	1	1.0	50
	chr6_ssto_hap7	2387912	0	2.0	50
	chr6_ssto_hap7	2404760	0	2.0	50
	chr6_ssto_hap7	2406357	1	4.0	50
	chr6_ssto_hap7	2406363	1	4.0	50
	chr6_ssto_hap7	2407044	1	7.0	50
	chr6_ssto_hap7	2495567	1	1.0	50
	chr6_ssto_hap7	2495570	1	1.0	50
	chr6_ssto_hap7	2500090	0	2.0	50
	chr6_ssto_hap7	2510971	1	4.0	50
	chr6_ssto_hap7	2529346	1	1.0	50
	chr6_ssto_hap7	2779983	0	1.0	50
	chr6_ssto_hap7	2784024	0	5.0	50
	chr6_ssto_hap7	2785462	1	1.0	50
	chr6_ssto_hap7	2790230	0	1.0	50
	chr6_ssto_hap7	2790626	0	1.0	50
	chr6_ssto_hap7	2981345	0	1.0	50
	chr6_ssto_hap7	3525132	0	8.0	50
	chr6_ssto_hap7	3525301	0	1.0	50
	chr6_ssto_hap7	3525385	1	4.0	50
	chr6_ssto_hap7	3570788	0	7.0	50
	chr6_ssto_hap7	3570792	0	1.0	50
	chr6_ssto_hap7	3570794	0	6.0	50
	chr6_ssto_hap7	3570797	0	2.0	50
	chr6_ssto_hap7	3572604	1	1.0	50
	chr6_ssto_hap7	3868004	0	9.0	50
	chr6_ssto_hap7	3871101	1	1.0	50
	chr6_ssto_hap7	3871730	0	1.0	50
	chr6_ssto_hap7	3871917	0	3.0	50
	chr6_ssto_hap7	3872631	0	6.0	50
	chr6_ssto_hap7	3873064	1	4.0	50
	chr6_ssto_hap7	3873078	1	3.0	50
	chr6_ssto_hap7	3874587	1	2.0	50
	chr6_ssto_hap7	3874616	1	3.0	50
	chr6_ssto_hap7	3874846	0	1.0	50
	chr6_ssto_hap7	3876006	1	6.0	50
	chr6_ssto_hap7	3878829	0	9.0	50
	chr6_ssto_hap7	3878869	1	8.0	50
	chr6_ssto_hap7	3879738	1	2.0	50
	chr6_ssto_hap7	3881020	1	3.0	50
	chr6_ssto_hap7	3882256	0	4.0	50
	chr6_ssto_hap7	3885421	0	8.0	50
	chr6_ssto_hap7	3888781	1	1.0	50
	chr6_ssto_hap7	3889187	0	3.0	50
	chr6_ssto_hap7	3890985	0	5.0	50
	chr6_ssto_hap7	3896060	1	5.0	50
	chr6_ssto_hap7	3898329	1	3.0	50
	chr6_ssto_hap7	3898482	0	3.0	50
	chr6_ssto_hap7	3900401	0	8.0	50
	chr6_ssto_hap7	3900802	1	2.0	50
	chr6_ssto_hap7	3900967	0	2.0	50
	chr6_ssto_hap7	3901151	0	5.0	50
	chr6_ssto_hap7	3901613	1	3.0	50
	chr6_ssto_hap7	3902218	0	5.0	50
	chr6_ssto_hap7	3902804	1	4.0	50
	chr6_ssto_hap7	3903525	0	6.0	50
	chr6_ssto_hap7	3903628	1	1.0	50
	chr6_ssto_hap7	3904263	1	3.0	50
	chr6_ssto_hap7	3904467	1	2.0	50
	chr6_ssto_hap7	3904543	1	2.0	50
	chr6_ssto_hap7	3904687	1	6.0	50
	chr6_ssto_hap7	3904729	0	7.0	50
	chr6_ssto_hap7	3904777	1	3.0	50
	chr6_ssto_hap7	3905355	0	9.0	50
	chr6_ssto_hap7	3905663	0	1.0	50
	chr6_ssto_hap7	3906399	0	1.0	50
	chr6_ssto_hap7	3909596	1	2.0	50
	chr6_ssto_hap7	3916379	0	7.0	50
