	chr6_mann_hap4	1595242	0	1.0	50
	chr6_mann_hap4	1595252	0	1.0	50
	chr6_mann_hap4	1595254	0	1.0	46
	chr6_mann_hap4	1595254	0	1.0	50
	chr6_mann_hap4	1613609	0	1.0	50
	chr6_mann_hap4	2596014	1	2.0	50
	chr6_mann_hap4	2597683	1	2.0	50
	chr6_mann_hap4	2601849	1	1.0	50
	chr6_mann_hap4	2681701	1	1.0	50
	chr6_mann_hap4	2688253	0	3.0	50
	chr6_mann_hap4	2688303	1	2.0	50
	chr6_mann_hap4	2711236	0	1.0	50
	chr6_mann_hap4	2723262	1	1.0	50
	chr6_mann_hap4	2727918	0	4.0	50
	chr6_mann_hap4	2727939	0	3.0	50
	chr6_mann_hap4	2814924	0	2.0	50
	chr6_mann_hap4	2814926	0	1.0	50
	chr6_mann_hap4	2917886	0	2.0	50
	chr6_mann_hap4	3564428	1	2.0	50
	chr6_mann_hap4	3813370	1	4.0	50
	chr6_mann_hap4	3928488	1	2.0	50
	chr6_mann_hap4	4072779	1	1.0	50
