chr1	327047	327223
chr1	531271	531391
chr1	960165	960293
chr1	1187846	1187968
chr1	1670918	1671148
chr1	2375382	2375524
chr1	2509963	2510194
chr1	2631882	2632605
chr1	2633127	2634052
chr1	6268780	6268980
chr1	6269317	6269657
chr1	7507883	7508216
chr1	9099091	9099489
chr1	9258785	9259231
chr1	11006092	11006260
chr1	11040384	11040619
chr1	14719054	14719243
chr1	16465555	16465812
chr1	16928006	16928199
chr1	17206531	17206678
chr1	17665758	17665930
chr1	17768275	17768437
chr1	19714625	19714794
chr1	21993548	21993723
chr1	23778003	23778170
chr1	24959250	24959445
chr1	25334255	25334416
chr1	25338785	25338966
chr1	25621975	25622184
chr1	25724152	25724354
chr1	29670713	29670886
chr1	30819181	30819356
chr1	31874161	31874338
chr1	31920138	31920346
chr1	32222986	32223128
chr1	32308556	32308837
chr1	32936712	32936881
chr1	33077690	33078011
chr1	33565355	33565483
chr1	33844650	33844840
chr1	35652612	35652769
chr1	35917882	35918092
chr1	35920486	35920618
chr1	36674925	36675156
chr1	36943333	36943783
chr1	37963507	37963665
chr1	38086499	38086692
chr1	38412680	38412874
chr1	39456739	39456940
chr1	39626575	39626974
chr1	40075222	40075896
chr1	40848316	40848534
chr1	41389385	41389673
chr1	43203052	43203181
chr1	43749725	43749912
chr1	43965642	43965855
chr1	44068431	44068588
chr1	44195603	44195756
chr1	46713930	46714101
chr1	46998196	46998910
chr1	50291262	50291546
chr1	50513395	50514100
chr1	53946460	53946602
chr1	54520138	54520308
chr1	57253852	57254040
chr1	58531352	58531487
chr1	59681607	59681807
chr1	61933610	61933774
chr1	63553777	63553932
chr1	64313067	64313237
chr1	66458252	66458373
chr1	66578520	66578733
chr1	66748091	66748293
chr1	66797914	66798131
chr1	69440271	69440539
chr1	71238908	71239073
chr1	74737301	74737566
chr1	75241525	75241680
chr1	81395935	81396070
chr1	85070292	85070583
chr1	86064950	86065152
chr1	87617660	87617855
chr1	88257828	88258085
chr1	88475723	88475846
chr1	89847258	89847474
chr1	89920746	89921042
chr1	90747831	90748012
chr1	92012535	92012804
chr1	94050364	94050517
chr1	94079154	94079288
chr1	94549389	94549583
chr1	95085941	95086181
chr1	95258079	95258243
chr1	95385723	95385899
chr1	96561773	96561944
chr1	97154430	97154632
chr1	100430543	100430655
chr1	101338255	101338420
chr1	105522334	105522954
chr1	110692760	110693318
chr1	110805574	110805733
chr1	115426263	115426460
chr1	120219272	120219455
chr1	121484397	121485427
chr1	142890861	142891059
chr1	143661204	143661463
chr1	147848698	147848927
chr1	149209552	149209759
chr1	150489251	150489434
chr1	151138339	151138597
chr1	152801337	152801480
chr1	153589899	153590732
chr1	154163036	154163302
chr1	155621370	155621597
chr1	155658452	155658916
chr1	155829093	155829269
chr1	156075064	156075335
chr1	156458914	156459074
chr1	159870254	159870442
chr1	160133505	160133761
chr1	161127753	161127914
chr1	162669282	162669460
chr1	164608126	164608247
chr1	165513233	165513414
