	chr6_cox_hap2	96631	1	1.0	50
	chr6_cox_hap2	97380	1	1.0	50
	chr6_cox_hap2	97394	1	2.0	50
	chr6_cox_hap2	118166	0	2.0	50
	chr6_cox_hap2	123441	0	1.0	50
	chr6_cox_hap2	124097	0	1.0	50
	chr6_cox_hap2	129279	0	1.0	50
	chr6_cox_hap2	132300	0	3.0	50
	chr6_cox_hap2	132521	0	1.0	48
	chr6_cox_hap2	133616	1	2.0	50
	chr6_cox_hap2	142376	1	1.0	50
	chr6_cox_hap2	165949	0	1.0	50
	chr6_cox_hap2	174686	1	1.0	50
	chr6_cox_hap2	176260	0	2.0	50
	chr6_cox_hap2	176299	0	1.0	50
	chr6_cox_hap2	176333	1	1.0	50
	chr6_cox_hap2	178080	0	1.0	50
	chr6_cox_hap2	184940	0	1.0	50
	chr6_cox_hap2	187543	1	1.0	50
	chr6_cox_hap2	187548	1	2.0	50
	chr6_cox_hap2	227056	0	1.0	50
	chr6_cox_hap2	317676	0	1.0	46
	chr6_cox_hap2	326504	1	1.0	50
	chr6_cox_hap2	353745	1	1.0	48
	chr6_cox_hap2	382670	1	2.0	50
	chr6_cox_hap2	416640	1	3.0	50
	chr6_cox_hap2	654633	0	2.0	50
	chr6_cox_hap2	828602	0	1.0	50
	chr6_cox_hap2	851542	1	2.0	48
	chr6_cox_hap2	1042493	1	2.0	50
	chr6_cox_hap2	1190495	0	2.0	50
	chr6_cox_hap2	1223033	0	1.0	50
	chr6_cox_hap2	1339415	0	1.0	50
	chr6_cox_hap2	1341491	0	2.0	50
	chr6_cox_hap2	1856505	1	1.0	50
	chr6_cox_hap2	1859127	1	1.0	50
	chr6_cox_hap2	1859511	1	1.0	50
	chr6_cox_hap2	1862600	0	1.0	50
	chr6_cox_hap2	1864305	0	3.0	50
	chr6_cox_hap2	1864532	0	1.0	50
	chr6_cox_hap2	1864580	1	1.0	50
	chr6_cox_hap2	1864805	1	1.0	50
	chr6_cox_hap2	1865063	0	1.0	50
	chr6_cox_hap2	1866885	0	1.0	50
	chr6_cox_hap2	1873445	1	1.0	50
	chr6_cox_hap2	1875485	1	1.0	50
	chr6_cox_hap2	1876207	1	1.0	50
	chr6_cox_hap2	2206445	1	1.0	50
	chr6_cox_hap2	2210633	1	1.0	50
	chr6_cox_hap2	2217097	0	2.0	50
	chr6_cox_hap2	2255933	1	1.0	50
	chr6_cox_hap2	2257801	1	1.0	50
	chr6_cox_hap2	2257869	1	1.0	50
	chr6_cox_hap2	2264667	0	1.0	50
	chr6_cox_hap2	2270676	0	1.0	50
	chr6_cox_hap2	2273548	1	1.0	50
	chr6_cox_hap2	2276523	0	1.0	50
	chr6_cox_hap2	2457507	1	1.0	46
	chr6_cox_hap2	2457509	1	2.0	50
	chr6_cox_hap2	2714516	0	1.0	50
	chr6_cox_hap2	2755091	0	3.0	50
	chr6_cox_hap2	2876002	1	1.0	50
	chr6_cox_hap2	2879988	0	1.0	50
	chr6_cox_hap2	2964295	0	1.0	50
	chr6_cox_hap2	2964340	1	1.0	50
	chr6_cox_hap2	2964345	1	1.0	50
	chr6_cox_hap2	2997579	0	1.0	50
	chr6_cox_hap2	3019481	1	1.0	50
	chr6_cox_hap2	3052599	0	1.0	50
	chr6_cox_hap2	3090545	0	1.0	50
	chr6_cox_hap2	3238925	0	2.0	50
	chr6_cox_hap2	3327665	0	1.0	46
	chr6_cox_hap2	3465425	0	1.0	50
	chr6_cox_hap2	3867040	0	2.0	50
	chr6_cox_hap2	3868200	1	1.0	50
	chr6_cox_hap2	3877336	1	2.0	50
	chr6_cox_hap2	3877339	1	1.0	9
	chr6_cox_hap2	3922252	0	1.0	50
