	chr22	16050395	1	4.0	50
	chr22	16051191	0	1.0	50
	chr22	16051192	0	1.0	50
	chr22	16051290	0	1.0	50
	chr22	16051467	0	1.0	50
	chr22	16051489	1	1.0	50
	chr22	16053165	0	1.0	50
	chr22	16054663	0	1.0	50
	chr22	16054985	0	1.0	50
	chr22	16055235	0	3.0	50
	chr22	16057244	1	1.0	50
	chr22	16058769	0	2.0	50
	chr22	16058858	0	1.0	50
	chr22	16060533	1	1.0	8
	chr22	16060533	1	1.0	50
	chr22	16060535	1	1.0	50
	chr22	16060537	1	1.0	50
	chr22	16063785	0	1.0	50
	chr22	16066899	1	1.0	50
	chr22	16070570	1	2.0	50
	chr22	16087498	0	2.0	50
	chr22	16096117	1	1.0	50
	chr22	16097394	0	2.0	50
	chr22	16108097	0	2.0	50
	chr22	16114172	1	1.0	50
	chr22	16117942	1	1.0	50
	chr22	16121686	0	3.0	50
	chr22	16123392	0	1.0	50
	chr22	16135992	1	2.0	50
	chr22	16136771	0	1.0	50
	chr22	16136788	1	1.0	50
	chr22	16136899	0	1.0	50
	chr22	16138433	1	1.0	50
	chr22	16142080	0	1.0	50
	chr22	16142096	0	1.0	50
	chr22	16143506	1	1.0	50
	chr22	16143515	1	1.0	50
	chr22	16143638	0	2.0	50
	chr22	16144526	1	1.0	50
	chr22	16144952	1	2.0	50
	chr22	16146638	1	1.0	50
	chr22	16150391	1	1.0	50
	chr22	16153309	0	2.0	50
	chr22	16154909	1	1.0	50
	chr22	16160534	1	1.0	50
	chr22	16163173	1	1.0	50
	chr22	16166575	0	2.0	50
	chr22	16166578	0	1.0	50
	chr22	16166581	0	1.0	50
	chr22	16166584	0	1.0	50
	chr22	16166587	0	1.0	50
	chr22	16166588	0	2.0	50
	chr22	16166591	0	2.0	50
	chr22	16166595	0	2.0	50
	chr22	16166599	0	1.0	50
	chr22	16166602	0	1.0	50
	chr22	16166603	0	4.0	50
	chr22	16166606	0	2.0	50
	chr22	16166623	1	1.0	50
	chr22	16166624	1	2.0	50
	chr22	16166625	1	1.0	50
	chr22	16166627	1	7.0	50
	chr22	16166629	1	2.0	50
	chr22	16166631	1	1.0	50
	chr22	16166633	1	2.0	50
	chr22	16166635	1	1.0	50
	chr22	16166636	1	1.0	50
	chr22	16166639	1	1.0	50
	chr22	16166641	1	5.0	50
	chr22	16166644	1	1.0	50
	chr22	16166645	1	3.0	50
	chr22	16166646	1	1.0	50
	chr22	16166650	1	2.0	50
	chr22	16166651	1	1.0	50
	chr22	16166652	1	4.0	50
	chr22	16166653	1	3.0	50
	chr22	16166654	1	3.0	50
	chr22	16166655	1	2.0	50
	chr22	16166656	1	4.0	50
	chr22	16166658	1	4.0	50
	chr22	16166662	1	3.0	50
	chr22	16166663	1	1.0	50
	chr22	16166665	1	1.0	50
	chr22	16166667	1	4.0	50
	chr22	16166669	1	1.0	50
	chr22	16166670	1	3.0	50
	chr22	16166672	1	1.0	50
	chr22	16168461	0	1.0	50
	chr22	16174350	0	1.0	50
	chr22	16192003	1	2.0	50
	chr22	16192102	0	1.0	50
	chr22	16195686	0	5.0	50
	chr22	16196069	0	1.0	50
	chr22	16196104	0	1.0	50
	chr22	16199233	1	1.0	50
	chr22	16199715	1	1.0	50
	chr22	16199851	0	1.0	50
	chr22	16200389	1	2.0	50
	chr22	16202123	0	2.0	50
	chr22	16204773	0	2.0	50
	chr22	16205196	0	2.0	50
	chr22	16205231	1	1.0	50
	chr22	16205736	0	1.0	50
